,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfDependents
8398,0,0.285238254,47,1,1251.0,0.27,7,0,1,0.0
8399,0,0.046718012,33,1,0.248675132,10000.0,11,0,1,1.0
8400,0,0.191451065,60,0,1553.0,0.07,7,0,1,0.0
8401,1,0.786034884,25,0,0.480584391,2600.0,9,1,0,0.0
8402,0,0.178908331,51,0,0.361784334,8540.0,19,0,1,3.0
8403,0,0.001481382,51,0,210.0,0.3,7,0,0,0.0
8404,0,0.391456013,58,0,2511.0,0.0,6,0,1,1.0
8405,0,0.053929421,63,0,2663.0,0.0,6,0,1,0.0
8406,0,0.0,59,0,0.246844144,8000.0,4,0,1,0.0
8407,0,0.5357463,61,1,0.361928508,75000.0,15,0,7,5.0
8408,0,0.408329584,47,0,1462.0,0.22,7,0,1,0.0
8409,0,0.031070689,35,1,0.28771022,3864.0,10,0,2,0.0
8410,0,0.670204584,24,0,0.071968923,4890.0,5,0,0,0.0
8411,0,0.00290425,46,0,6185.0,0.34,12,0,3,3.0
8412,0,0.780157066,52,0,3373.0,0.06,10,0,1,0.0
8413,0,1.462686567,64,1,0.001738752,4600.0,1,0,0,1.0
8414,0,0.659178931,39,0,0.285324697,5866.0,6,0,1,1.0
8415,0,0.048286548,68,1,0.336986301,4744.0,17,0,1,0.0
8416,0,0.180162143,40,0,0.448326668,9501.0,15,0,2,1.0
8417,0,0.378327328,61,0,0.736870168,3750.0,8,0,1,1.0
8418,0,0.724279835,34,0,0.284769625,4687.0,4,0,1,1.0
8419,0,0.566394481,52,0,0.306627102,13142.0,13,0,2,2.0
8420,0,0.9999999,46,0,0.811529933,2705.0,6,0,1,0.0
8421,1,0.353458617,49,0,0.149391149,10100.0,5,2,1,0.0
8422,0,0.000401683,79,0,0.115395601,3500.0,8,0,0,0.0
8423,0,0.175536074,58,0,2430.0,0.32,9,0,2,0.0
8424,0,0.325112481,58,0,0.350549817,3000.0,2,0,1,1.0
8425,0,0.2994372,41,0,0.319274611,9649.0,8,0,2,2.0
8426,0,0.439576093,38,0,1.83948373,5500.0,15,0,6,1.0
8427,0,0.0,43,0,0.289944241,5200.0,4,0,1,4.0
8428,0,0.048883764,58,0,5213.0,0.0,10,0,3,0.0
8429,0,0.055917064,75,0,0.02054172,5500.0,9,0,0,0.0
8430,0,0.062265632,87,0,708.0,0.1,5,0,1,0.0
8431,1,0.416652301,40,0,0.29726997,1977.0,6,0,0,2.0
8432,0,0.9999999,21,0,0.176043557,550.0,1,0,0,0.0
8433,0,0.626863103,57,0,0.255593051,8000.0,16,0,0,0.0
8434,0,0.167378564,56,0,0.158484152,10000.0,4,0,1,1.0
8435,0,0.329595209,61,0,0.155415811,15583.0,12,0,2,0.0
8436,0,0.040034086,67,0,0.009305211,9671.0,8,0,0,0.0
8437,1,0.739464418,67,0,1.083739199,6364.0,22,0,9,0.0
8438,0,0.422861686,66,0,0.33751593,10200.0,12,0,2,1.0
8439,0,0.088329119,45,0,1.120879121,181.0,5,0,0,2.0
8440,0,0.679813777,83,0,0.689589756,4216.0,6,0,2,0.0
8441,0,0.027892569,63,0,0.684069441,7833.0,18,0,5,0.0
8442,0,0.983077574,60,0,0.506582412,3797.0,6,0,0,0.0
8443,1,0.887058564,41,3,0.725210084,2379.0,12,0,1,1.0
8444,0,0.007373835,68,0,0.213453329,8666.0,10,0,1,0.0
8445,0,0.066116091,56,0,994.0,0.15,5,0,1,0.0
8446,0,0.08519038,45,0,0.008569898,5600.0,3,0,0,4.0
8447,1,0.888807608,33,1,0.450129686,4240.0,5,0,1,2.0
8448,0,0.016684186,81,0,0.101919045,6200.0,8,0,1,0.0
8449,0,0.020959162,32,0,0.404922248,8166.0,3,0,1,0.0
8450,0,0.027459228,73,0,0.355516194,3951.0,10,0,1,1.0
8451,0,0.079886217,64,0,190.0,0.47,9,0,0,0.0
8452,0,0.358582795,54,0,0.429296659,10833.0,16,0,2,3.0
8453,0,0.041855764,53,0,0.289099526,19200.0,9,0,2,1.0
8454,0,0.384572782,66,0,0.055938812,6667.0,4,0,0,1.0
8455,0,0.089426016,48,0,0.254562471,6410.0,5,0,1,4.0
8456,0,0.00809919,88,0,2.0,243.65,3,0,0,0.0
8457,0,0.9999999,48,2,2150.0,0.34,5,0,2,1.0
8458,0,0.355688184,63,0,1577.0,0.23,8,0,1,0.0
8459,0,0.13179733,33,0,0.487653386,6600.0,11,0,1,0.0
8460,0,0.336169148,42,1,0.398886358,3950.0,14,0,1,2.0
8461,0,0.021195761,49,0,0.347952273,3100.0,4,0,0,1.0
8462,1,0.018981019,26,1,0.093538022,2800.0,4,1,0,1.0
8463,0,0.9999999,35,0,0.189107413,2643.0,1,0,0,5.0
8464,0,0.9999999,54,0,0.0,1666.0,1,0,0,0.0
8465,0,0.051584108,56,0,63.0,0.3,6,0,0,0.0
8466,0,0.999332889,25,2,0.145795247,2187.0,6,0,0,0.0
8467,0,0.000642385,53,0,1959.0,0.04,6,0,1,0.0
8468,0,0.027734208,52,0,0.313000549,9114.0,20,0,1,2.0
8469,0,0.034490507,47,1,0.568969881,3950.0,10,0,2,0.0
8470,0,0.093439318,48,1,0.417143896,11000.0,26,0,1,1.0
8471,0,0.006814241,54,0,2253.0,0.06,7,0,1,0.0
8472,0,0.053165401,64,0,0.014397906,4583.0,6,0,0,0.0
8473,0,0.161780899,56,0,0.400916297,13750.0,9,0,2,1.0
8474,0,0.9999999,44,0,0.800672027,8332.0,5,0,1,0.0
8475,0,0.386185787,64,0,0.353695579,5925.0,9,0,2,0.0
8476,0,0.096951524,26,0,250.0,1.0,8,0,0,0.0
8477,0,0.167849233,63,0,5337.0,0.03,17,0,2,0.0
8478,0,0.0,69,0,0.0,12500.0,3,0,0,0.0
8479,0,0.040844917,47,0,0.270659761,4440.0,19,0,1,1.0
8480,0,0.005962352,72,0,40.0,300.18,7,0,0,0.0
8481,0,0.023488256,44,0,0.359567777,12400.0,10,0,3,3.0
8482,0,0.9999999,28,0,336.0,0.03,2,0,0,0.0
8483,0,0.034518619,66,0,879.0,0.48,9,0,1,0.0
8484,0,0.83983667,49,0,3308.0,0.03,8,0,2,1.0
8485,0,0.075096179,50,0,0.038636909,4166.0,6,0,0,0.0
8486,0,0.9999999,60,2,0.457291893,4600.0,3,2,2,1.0
8487,0,0.168080338,48,0,0.351945854,6500.0,11,0,2,3.0
8488,0,0.9999999,29,0,0.175898406,3700.0,0,1,0,0.0
8489,0,0.03078371,83,0,0.059418458,790.0,3,0,0,0.0
8490,0,0.214501392,32,0,0.211998924,3716.0,8,0,0,2.0
8491,0,0.406409868,57,0,1.143253748,1800.0,12,0,1,0.0
8492,0,0.256776844,49,1,4367.0,0.01,9,1,2,0.0
8493,0,0.163490452,64,0,0.638951877,3968.0,11,0,2,0.0
8494,0,0.006238744,73,0,1177.0,0.0,10,0,1,1.0
8495,0,0.0,28,0,0.073308846,6533.0,8,0,1,0.0
8496,0,0.187570037,62,0,22.28808446,662.0,9,0,0,0.0
8497,0,0.028318166,69,0,0.011653813,5834.0,11,0,0,0.0
8498,0,0.061253199,70,0,128.0,0.28,5,0,0,0.0
8499,1,0.892931097,60,3,0.399768868,11248.0,13,0,2,0.0
8500,0,0.855416086,48,0,0.362727597,2800.0,4,0,0,2.0
8501,0,0.003941929,31,0,0.067671486,3250.0,2,0,0,2.0
8502,0,0.016842105,58,0,0.096195977,5020.0,9,0,0,0.0
8503,0,0.083277779,54,0,0.067912712,10218.0,5,0,0,4.0
8504,0,0.094187313,48,0,0.053893946,6920.0,5,0,0,3.0
8505,1,0.779018727,56,1,0.96495233,7446.0,12,0,5,1.0
8506,0,0.101902876,63,0,0.317249387,7750.0,16,0,2,0.0
8507,0,0.766845099,72,0,0.240423745,15480.0,19,0,2,0.0
8508,0,0.692202051,55,1,0.579368253,2500.0,9,0,1,2.0
8509,1,0.83978373,52,0,0.377145249,7166.0,14,0,1,0.0
8510,0,0.576443698,38,0,0.281053577,3340.0,3,0,0,3.0
8511,0,0.9999999,37,0,0.80408053,7400.0,5,0,4,1.0
8512,0,0.134878493,30,0,0.182704324,4000.0,9,0,1,2.0
8513,0,0.425943208,63,0,0.071214393,1333.0,2,0,0,0.0
8514,0,0.009935959,79,0,0.062371487,2917.0,8,0,0,0.0
8515,0,0.338841707,63,0,0.283535176,10816.0,9,0,1,0.0
8516,0,0.303287618,63,0,0.235717962,3885.0,8,0,1,0.0
8517,0,0.018199272,62,0,0.006831319,1902.0,1,0,0,0.0
8518,0,0.990049751,68,1,0.019810896,2220.0,4,2,0,0.0
8519,0,0.030358885,79,0,0.686551265,3754.0,17,0,2,1.0
8520,0,0.0,56,0,0.278120313,6000.0,7,0,2,2.0
8521,0,0.028640541,43,0,0.214914075,9775.0,13,0,2,1.0
8522,0,0.132833194,44,0,0.33960549,11000.0,17,0,1,3.0
8523,1,0.9999999,27,0,0.049937578,800.0,2,0,0,2.0
8524,0,0.913708629,57,0,0.13275469,25000.0,9,0,2,2.0
8525,0,0.9999999,51,0,0.0,2793.2295,0,0,0,0.0
8526,0,0.647058824,49,0,0.375584583,6200.0,13,0,1,1.0
8527,1,0.9999999,63,0,0.883822611,1600.0,4,0,1,0.0
8528,0,0.9999999,28,0,0.214820983,1200.0,2,0,0,0.0
8529,0,0.295705824,52,0,0.508922323,5715.0,18,0,2,1.0
8530,0,0.003750975,60,0,0.693950178,2809.0,10,0,2,1.0
8531,0,0.374469538,94,0,230.0,0.95,4,0,0,0.0
8532,0,0.00646884,66,0,0.048756906,7239.0,23,0,0,0.0
8533,0,0.016530733,71,0,25.0,0.02,5,0,0,0.0
8534,0,0.248450235,30,0,0.201813532,4300.0,15,0,0,0.0
8535,0,0.599790639,46,0,3523.0,0.0,10,0,2,0.0
8536,0,0.0,27,0,0.0,820.0,2,0,0,0.0
8537,0,0.003915545,38,1,0.00149925,2000.0,3,0,0,0.0
8538,0,0.073552974,57,0,0.289164386,6210.0,18,0,1,1.0
8539,0,0.017539513,60,0,0.3303785,7106.0,10,0,2,0.0
8540,0,0.417290176,48,1,20.55896069,1500.0,23,0,8,2.0
8541,0,0.510835692,56,0,0.59271455,9717.0,18,0,2,2.0
8542,0,0.0,34,0,0.297400473,5500.0,8,0,1,0.0
8543,0,0.039202962,62,0,81.0,0.17,10,0,0,0.0
8544,0,0.327194711,38,1,0.317396837,5500.0,13,0,1,2.0
8545,0,0.251590798,46,0,0.277066982,9300.0,10,0,2,1.0
8546,0,0.466576671,37,1,3351.0,0.06,8,0,1,3.0
8547,0,0.143057621,65,0,0.147085291,10000.0,13,0,0,2.0
8548,0,0.078427016,66,0,0.546930134,4250.0,13,0,2,0.0
8549,0,0.012237893,40,0,1799.0,0.05,4,0,1,0.0
8550,1,0.99380124,46,3,0.189523672,6948.0,8,2,0,2.0
8551,0,0.034298857,48,0,0.38678302,11000.0,6,0,2,1.0
8552,0,0.0,58,0,0.0,8400.0,5,0,0,0.0
8553,1,0.802649669,31,0,0.108786611,2389.0,13,0,0,1.0
8554,0,0.34334932,49,0,0.424672321,6484.0,14,0,1,2.0
8555,0,0.155884208,65,0,1846.0,0.46,3,0,1,0.0
8556,0,0.005171819,57,1,892.0,0.24,7,0,1,0.0
8557,0,0.144183238,56,0,2362.0,0.0,5,0,1,1.0
8558,0,0.085731428,64,0,1.108420593,4583.0,7,0,1,2.0
8559,0,0.04289571,60,0,0.278360685,11150.0,6,0,1,1.0
8560,0,0.004221909,90,0,1.0,808.93,7,0,0,0.0
8561,0,0.124861254,48,2,0.328836902,10600.0,15,0,1,2.0
8562,0,0.58644759,53,2,1.208430913,5550.0,14,7,6,2.0
8563,0,0.9999999,23,0,0.431691966,2700.0,7,0,0,0.0
8564,0,0.011556488,58,0,2210.0,0.08,9,0,1,2.0
8565,0,0.013387549,51,0,0.363818091,2000.0,9,0,1,0.0
8566,0,0.03839872,66,0,0.00679864,5000.0,4,0,0,0.0
8567,0,0.047994929,73,0,0.016227658,4251.0,5,0,0,0.0
8568,0,0.00789921,72,0,508.0,0.13,5,0,1,0.0
8569,0,0.021236566,67,1,0.208191126,2050.0,11,0,0,0.0
8570,1,0.264311307,57,1,0.208756249,6600.0,10,0,0,0.0
8571,0,0.002140553,41,0,0.376786299,9166.0,9,0,2,3.0
8572,0,0.339012298,56,0,1456.0,0.11,10,0,0,1.0
8573,0,0.026330582,54,0,1074.0,0.12,6,0,1,0.0
8574,0,0.478718317,51,0,0.434122263,7900.0,9,0,2,0.0
8575,0,0.712698589,28,1,0.239225484,1600.0,6,0,0,0.0
8576,0,0.0,68,0,1303.0,0.0,10,0,1,0.0
8577,0,0.242702936,56,0,0.557639703,5117.0,12,0,1,1.0
8578,0,0.0792634,42,0,0.228177182,10000.0,14,0,1,2.0
8579,0,0.327097709,38,0,0.378070058,7450.0,8,0,1,2.0
8580,0,0.045458754,68,0,109.0,0.05,5,0,0,0.0
8581,0,0.083290851,48,0,0.362780849,8500.0,8,0,1,1.0
8582,0,0.050983006,29,0,0.168898411,5600.0,2,0,1,0.0
8583,0,0.079994839,26,0,2.318367347,734.0,4,0,1,0.0
8584,0,0.9999999,31,1,0.164820319,3700.0,3,0,0,0.0
8585,0,0.001215236,66,0,0.0,4322.736666666667,4,0,0,0.0
8586,0,0.0,42,0,0.356556787,6946.0,11,0,2,0.0
8587,0,0.108199435,62,0,0.126249537,2700.0,4,0,0,0.0
8588,1,0.880649027,65,1,2.433975732,1400.0,15,0,1,0.0
8589,0,0.419677171,28,0,0.155469184,1800.0,3,0,0,0.0
8590,0,0.014348751,33,0,0.25094981,5000.0,7,0,2,0.0
8591,0,0.9400024,58,0,0.541484716,4350.0,9,0,1,1.0
8592,0,0.716215837,40,0,0.582461253,7548.0,7,0,2,2.0
8593,0,0.050143895,45,0,0.03719628,10000.0,2,0,0,4.0
8594,0,0.072774352,69,0,0.198327585,21166.0,13,0,2,1.0
8595,0,0.371782798,77,0,0.135635412,15666.0,14,0,1,0.0
8596,0,0.206344841,49,0,0.215736041,4333.0,6,0,0,0.0
8597,0,0.218311902,51,1,0.256207427,4550.0,8,0,1,0.0
8598,0,0.02847221,58,0,0.03869598,14600.0,4,0,0,1.0
8599,0,0.9999999,57,6,0.61829436,7269.0,12,0,2,2.0
8600,0,0.139916183,66,0,57.0,0.37,1,0,0,0.0
8601,0,0.479594607,38,0,0.285142171,7490.0,6,0,2,0.0
8602,0,0.038978864,78,1,0.006911779,10416.0,8,0,0,1.0
8603,0,0.132732788,47,0,0.117350612,4166.0,17,0,1,0.0
8604,0,0.134655515,80,0,0.286742651,5000.0,6,0,1,0.0
8605,0,0.338418217,47,0,0.258904395,4800.0,12,0,1,0.0
8606,0,0.379041397,49,2,0.10078534,4583.0,4,0,1,2.0
8607,0,0.26517285,26,0,0.04385367,4400.0,6,0,0,0.0
8608,0,0.934703348,35,0,0.311672082,4000.0,7,0,0,3.0
8609,0,0.527524232,55,0,0.296914948,17600.0,15,0,2,4.0
8610,0,0.004299785,56,0,133.0,0.16,5,0,0,0.0
8611,0,0.458424173,59,0,0.587441256,10000.0,13,0,2,1.0
8612,0,0.446044316,53,0,167.0,0.21,2,0,0,0.0
8613,0,0.52233902,51,0,1.050758895,4018.0,10,0,2,2.0
8614,0,0.039997436,47,0,0.278485722,10750.0,8,0,2,1.0
8615,0,0.053925311,86,0,0.200906344,1985.0,13,0,0,0.0
8616,0,0.095442747,47,0,0.335278859,3083.0,10,0,1,0.0
8617,0,0.9999999,33,1,0.165107914,2779.0,3,2,0,1.0
8618,0,0.325239836,43,0,0.133979388,6500.0,7,0,0,2.0
8619,0,0.02365967,82,0,0.011830319,5916.0,15,0,0,0.0
8620,0,0.824716342,40,0,0.975708502,5680.0,17,0,2,2.0
8621,0,0.053379653,64,0,0.403217012,3667.0,6,0,1,0.0
8622,0,0.479960618,73,0,0.437177385,16466.0,18,0,1,1.0
8623,0,0.10766816,55,0,0.218042509,23100.0,8,0,4,3.0
8624,0,0.093745395,44,0,0.407718456,5000.0,3,0,1,0.0
8625,0,0.200989422,48,2,0.324082055,5800.0,9,0,2,2.0
8626,0,0.117516343,60,0,0.460350759,11916.0,6,0,2,3.0
8627,0,0.9999999,70,0,1.320191159,1673.0,10,0,1,0.0
8628,0,0.0,68,0,0.002775825,1794060.0,15,0,1,0.0
8629,1,0.504091946,41,1,0.640109058,3300.0,10,0,1,2.0
8630,0,0.020216293,54,0,11.0,90.01,4,0,0,0.0
8631,1,0.718657382,55,0,0.705937354,12833.0,9,0,2,0.0
8632,0,0.048518668,53,0,0.018415179,3583.0,5,0,0,2.0
8633,0,0.759384423,62,0,0.561128527,5103.0,13,0,1,0.0
8634,0,0.529388245,33,0,0.450645564,2400.0,7,0,1,1.0
8635,0,0.9999999,63,0,0.176802379,9750.0,7,0,2,1.0
8636,0,0.0,77,0,0.000179996,16666.0,4,0,0,0.0
8637,0,0.071517139,63,0,0.529992943,4250.0,8,0,1,0.0
8638,0,0.003261338,60,1,0.589470177,3000.0,12,0,1,0.0
8639,0,0.294756011,59,0,0.563535912,4886.0,20,0,3,3.0
8640,0,0.245930854,39,0,0.537720414,5500.0,11,0,1,1.0
8641,0,0.170633564,40,1,0.125570953,12916.0,11,0,1,0.0
8642,0,0.006236976,89,0,0.144951683,3000.0,24,0,0,0.0
8643,0,0.036181472,71,0,0.568798258,5050.0,16,0,2,0.0
8644,0,0.033956724,77,0,0.040834057,1150.0,5,0,0,0.0
8645,0,0.496371972,55,0,0.430957684,9877.0,14,0,2,0.0
8646,0,0.044157328,64,0,0.865737593,2941.0,8,0,2,0.0
8647,1,0.700670657,37,0,0.313614398,6000.0,12,0,0,0.0
8648,0,0.092472257,73,0,0.031593681,5000.0,6,0,0,0.0
8649,0,0.007938498,59,0,0.063572911,5300.0,9,0,0,0.0
8650,0,0.453417441,59,1,0.356658336,2800.0,11,0,0,0.0
8651,0,0.920815837,26,0,0.277146465,1583.0,7,0,0,0.0
8652,0,0.0,40,6,0.348954111,6166.0,3,4,1,0.0
8653,0,0.030922284,86,0,0.003977349,14833.0,5,0,0,0.0
8654,0,0.288225226,66,0,0.128313892,6600.0,8,0,0,0.0
8655,0,0.009733807,46,0,0.327856747,10833.0,11,0,2,1.0
8656,0,0.256385513,45,2,0.088445578,20000.0,12,0,0,2.0
8657,1,0.9999999,25,0,0.029356652,1600.0,1,2,0,1.0
8658,0,0.031093837,51,0,785.0,0.51,3,0,1,0.0
8659,1,0.780626781,59,0,0.017641093,42400.0,6,0,1,3.0
8660,0,0.104511984,36,0,0.458726078,3500.0,6,0,2,0.0
8661,0,0.9999999,63,0,0.337196092,4400.0,4,0,2,0.0
8662,0,0.00573428,44,1,0.656507479,12500.0,13,0,2,2.0
8663,0,0.20344106,34,0,1865.0,0.17,6,0,2,0.0
8664,0,0.215990847,48,0,0.158545589,5417.0,11,0,0,0.0
8665,0,0.558878328,63,0,0.330874216,8132.0,8,0,1,2.0
8666,0,0.460362805,60,2,0.31667508,5942.0,6,1,0,0.0
8667,1,0.0,52,1,0.45764639,5276.0,8,0,2,2.0
8668,0,0.061843694,74,0,0.166053431,6250.0,6,0,1,1.0
8669,0,0.0,58,1,0.73081464,846.0,13,0,1,0.0
8670,0,0.014261126,65,0,5.0,880.41,7,0,0,0.0
8671,0,0.0,86,0,0.028613353,2725.0,2,0,0,1.0
8672,0,0.724570719,46,0,0.224247306,9930.0,5,0,2,1.0
8673,0,0.036357776,57,0,0.118646892,6000.0,5,0,1,0.0
8674,0,0.000819645,86,0,0.0,7000.0,6,0,0,0.0
8675,0,0.714172354,29,0,436.5,1.0,5,0,0,2.0
8676,0,0.030473623,80,0,0.379124175,8334.0,10,0,2,1.0
8677,0,0.002431763,85,0,3.0,699.11,14,0,0,0.0
8678,0,0.028567196,45,0,0.518330309,8264.0,12,0,2,2.0
8679,0,0.722543353,30,0,0.86087198,3600.0,12,0,2,0.0
8680,0,0.013190283,45,0,0.003230272,4333.0,3,0,0,0.0
8681,0,0.594027441,36,1,1352.0,0.22,8,0,0,2.0
8682,1,0.0,42,1,0.378225299,3177.0,7,1,2,2.0
8683,0,0.58277994,28,0,0.796002352,1700.0,4,0,1,1.0
8684,0,0.034064271,69,0,323.0,0.31,9,0,0,0.0
8685,0,0.378134884,66,0,0.23202171,3684.0,13,0,0,2.0
8686,0,0.569181507,44,1,2190.0,0.29,6,0,2,0.0
8687,0,0.13875766,51,0,0.306495883,7650.0,19,0,1,1.0
8688,0,0.345827086,25,0,0.02056962,2527.0,4,0,0,0.0
8689,0,0.142665932,41,0,3201.0,0.03,8,0,1,0.0
8690,0,0.697364601,62,0,0.514766256,7550.0,18,0,2,0.0
8691,0,0.9999999,53,0,0.276793019,3666.0,3,0,1,1.0
8692,0,0.143343557,62,0,0.204338868,8250.0,8,0,1,2.0
8693,0,0.112635434,49,0,0.223050354,5500.0,7,0,0,1.0
8694,0,0.138873438,69,0,0.183761451,16700.0,9,0,1,0.0
8695,0,0.004519853,66,0,0.310853675,7250.0,11,0,2,1.0
8696,0,0.086477467,52,0,0.09239472,17500.0,14,0,1,2.0
8697,0,0.845828568,35,0,0.869043652,3000.0,7,0,1,2.0
8698,0,0.029877496,50,0,2953.0,0.15,18,0,3,0.0
8699,0,0.145503029,58,0,0.425414365,3800.0,15,0,1,0.0
8700,0,0.147449835,70,1,0.114725589,19550.0,9,0,1,1.0
8701,0,0.0,64,0,0.185953512,4000.0,7,0,1,1.0
8702,0,0.047723122,38,0,1348.0,0.15,5,0,1,0.0
8703,0,0.065152176,47,0,0.189121627,11600.0,7,0,1,2.0
8704,0,0.475001724,47,0,0.157054018,8200.0,3,0,0,2.0
8705,0,0.196089365,27,0,0.607998334,4800.0,10,0,2,0.0
8706,0,0.0,33,0,0.0,1732.0,2,0,0,0.0
8707,0,0.00807114,61,0,3498.0,0.23,12,0,3,0.0
8708,0,0.012576023,72,0,3.0,660.48,2,0,0,0.0
8709,0,0.057479353,40,0,0.238486092,4385.0,11,0,1,0.0
8710,0,0.0,61,0,0.211181392,4900.0,4,0,1,2.0
8711,0,0.101166203,58,0,0.200170843,10535.0,5,0,1,1.0
8712,0,0.111995485,48,0,0.389206665,4020.0,6,0,1,0.0
8713,0,0.191476065,33,0,0.141362867,6500.0,11,0,0,0.0
8714,0,0.240528392,35,0,0.168548842,7083.0,5,0,1,0.0
8715,0,0.012689563,83,1,0.010689354,4583.0,23,0,0,0.0
8716,0,0.634247961,66,0,0.184978491,8600.0,10,0,0,1.0
8717,0,0.199509693,51,0,185.0,0.13,3,0,0,1.0
8718,1,0.167128745,48,0,2104.0,0.38,9,0,1,0.0
8719,0,0.136324753,68,0,0.258618106,13343.0,7,0,2,1.0
8720,0,0.854145854,24,0,33.0,0.0,4,0,0,0.0
8721,0,1.083944037,25,1,0.381954184,6416.0,4,2,0,0.0
8722,0,0.073388451,43,0,0.186101737,8000.0,6,0,1,0.0
8723,0,0.027931668,65,0,2655.0,0.22,19,0,4,2.0
8724,0,0.271713539,54,1,0.532596176,4340.0,14,0,2,2.0
8725,0,0.0,46,0,0.206075691,15668.0,4,0,2,4.0
8726,0,0.977232065,63,3,0.492945326,3401.0,9,0,0,0.0
8727,0,0.32137673,84,2,0.183613753,4100.0,18,0,0,0.0
8728,0,0.036615761,45,1,0.231108517,15416.0,6,0,2,3.0
8729,0,0.9999999,37,0,0.346375144,3475.0,3,0,1,2.0
8730,1,0.303299633,42,0,0.426992897,3800.0,8,1,1,1.0
8731,0,0.07554999,72,0,0.013998445,9000.0,3,0,0,0.0
8732,0,0.123591761,52,0,0.485785692,3200.0,5,0,1,2.0
8733,0,0.96141273,42,0,5051.0,0.01,8,0,2,0.0
8734,0,0.072205375,59,0,0.787566386,3200.0,4,0,1,0.0
8735,0,0.143755514,62,0,0.057929471,15000.0,10,0,0,1.0
8736,0,0.0,39,0,0.417244797,4035.0,5,0,1,3.0
8737,0,0.204263268,31,0,875.0,0.0,6,0,0,0.0
8738,0,0.231498367,42,0,0.171482852,10000.0,9,0,2,3.0
8739,0,0.0,68,0,0.616339608,2496.0,6,0,0,1.0
8740,0,0.178569678,42,0,0.265636718,6666.0,7,0,1,3.0
8741,0,0.085914086,34,2,0.358880373,3000.0,3,0,0,0.0
8742,0,0.053135266,85,0,11.0,645.57,1,0,0,0.0
8743,0,0.369521359,37,0,0.181925113,5100.0,15,0,0,0.0
8744,0,0.019044208,75,0,19.0,0.14,3,0,0,0.0
8745,0,0.063947185,56,0,5009.0,0.14,8,0,3,0.0
8746,0,0.075646105,76,0,603.0,0.35,2,0,0,0.0
8747,0,0.9999999,34,0,0.002039347,8335.0,0,0,0,1.0
8748,0,0.040699341,45,2,2095.0,0.08,5,0,1,0.0
8749,0,0.782520499,40,0,0.133526851,6200.0,5,0,0,0.0
8750,0,0.0,61,0,0.0,2900.0,2,0,0,0.0
8751,1,0.882833787,52,0,535.0,0.32,5,0,0,0.0
8752,0,0.603556607,50,0,0.290203182,12697.0,4,0,1,2.0
8753,0,0.030168362,76,0,10.0,233.02,4,0,0,0.0
8754,0,0.179711658,59,0,0.032674957,4100.0,4,0,0,1.0
8755,0,0.628397854,45,0,0.282328959,7848.0,13,0,2,0.0
8756,0,0.035082749,61,0,1267.0,0.12,5,0,1,0.0
8757,0,0.008943948,68,0,0.301269873,10000.0,5,0,2,0.0
8758,0,0.988468672,41,0,0.129146083,2833.0,3,0,0,0.0
8759,0,0.432469109,39,0,0.418145957,6590.0,7,0,1,2.0
8760,0,1.101796407,33,0,0.04736211,1667.0,3,0,0,0.0
8761,0,0.610999805,70,0,0.39633312,10962.0,14,0,4,1.0
8762,0,0.461592125,43,0,0.574137931,1739.0,5,0,1,3.0
8763,0,0.965406919,55,0,882.0,0.02,3,0,0,0.0
8764,0,0.058378172,24,0,0.014888337,2417.0,4,0,0,0.0
8765,0,0.0,55,0,785.0,0.02,4,0,0,0.0
8766,0,0.010079832,36,0,0.060580634,5958.0,5,0,0,0.0
8767,0,0.416796267,43,0,707.0,0.54,5,0,0,4.0
8768,0,0.0,47,0,0.0,3329.020833333333,2,0,0,0.0
8769,0,0.027533698,55,0,0.136972605,5000.0,7,0,1,3.0
8770,0,0.168826405,62,0,0.313863546,10083.0,13,0,1,0.0
8771,0,0.011217505,68,1,4016.0,0.16,8,0,3,0.0
8772,0,0.9999999,41,1,0.321362458,2700.0,2,1,0,1.0
8773,0,0.482104803,31,0,0.079615048,8000.0,4,0,0,0.0
8774,0,0.38480769,42,0,0.533099636,7416.0,5,0,1,3.0
8775,0,0.977522865,48,1,3559.0,0.05,5,0,1,3.0
8776,0,0.101188623,53,0,4177.0,0.31,5,0,2,0.0
8777,0,0.025394029,49,1,0.618994724,3600.0,15,0,2,1.0
8778,0,0.951575711,29,0,0.873503384,1920.0,9,0,1,0.0
8779,0,0.000640554,67,0,0.265503317,6933.0,14,0,1,1.0
8780,0,0.036181822,38,1,0.624163715,2540.0,10,0,1,2.0
8781,0,0.163107578,82,1,0.144625407,4604.0,7,0,2,0.0
8782,0,0.771915873,52,2,0.659254519,6250.0,8,0,2,0.0
8783,0,0.04755735,45,0,0.250388217,21250.0,5,0,1,3.0
8784,0,0.235479759,41,0,0.304126522,5500.0,10,0,2,2.0
8785,1,0.07023025,66,0,0.352905932,1668.0,21,0,0,0.0
8786,0,0.179849103,45,0,0.308615311,4166.0,7,0,2,0.0
8787,0,0.95434855,52,0,0.162570888,2644.0,4,0,0,0.0
8788,0,0.047969703,59,0,0.105916425,4833.0,10,0,1,0.0
8789,0,0.675017757,60,0,5052.0,0.04,21,0,2,0.0
